,x,y
116,-8.15380792159,-1.18097251037
117,-9.98281269304,4.75486142116
118,-9.21424042008,-2.73036231352
119,-8.65537419345,4.05841834065
120,-11.1402819655,4.42581619865
121,-7.46874741346,8.981420106
122,-9.65615277022,2.9151090029
123,-9.42926267635,3.97264175374
124,-5.78079103741,-2.66300915016
125,-12.445422225,4.18672017458
126,-11.6829812462,8.10475888123
127,-7.2839660359,-5.01571184301
128,-8.75337115902,-3.95581546444
129,-10.2583505225,2.51396613984
130,-10.0923109093,2.35158873611
131,-0.144157868476,-16.6347422388
132,-9.3460030618,2.19058077248
133,-11.7603332213,8.94969869916
134,-10.1947403911,2.23621310528
135,-8.75031350516,0.565878960105
136,-8.54046102317,3.91012487659
137,-8.94895071619,3.27872833945
138,-8.72198350732,1.29856491155
139,-8.51642205125,-0.637777695983
140,-9.88508232733,4.68206304805
141,-7.10901378297,-2.72602792569
142,-7.05647278017,-2.92970173038
143,-6.9663528465,-3.43924173672
144,-8.78045914869,-3.24943504341
145,-6.27064285736,-2.81087969363
146,-11.1611039861,7.9649404786
147,-9.67751706106,6.14525004997
148,-11.8317229169,7.07191040016
149,-11.1792397471,9.48823746086
150,-8.67689343072,-3.3998143615
151,-10.4587378883,7.95334078783
152,-11.462455089,9.17186033873
153,-9.46126018934,4.22213896186
154,-5.65721905646,-2.03742765136
155,-8.51818550485,-3.38694971737
156,-8.80136739346,-3.1398252172
157,-10.0831897368,3.48614563716
158,-9.95853881571,5.39629642163
159,-7.18645649369,-2.4175238815
160,-7.66817376397,1.15549416733
161,-10.9020312235,10.0847363438
162,-8.5494543137,-4.99070213639
163,-10.4555667915,6.48688223002
164,-9.22387696321,-7.05079592355
165,-7.08375483085,-1.4409593488
166,-8.5618911659,-4.82497171921
167,-7.91388655995,-5.59483438439
168,-8.25308063568,0.260046883743
169,-9.2665642764,-7.21798155981
170,-9.06673627391,-6.74013660814
171,-8.21803064946,0.239742314192
172,-11.199088861,3.29884611207
173,-8.5677906088,-4.12960141434
174,-11.2997019889,4.58104725655
175,-10.5132783659,4.59214375017
176,-7.25915906507,-4.33355055646
177,-8.91558308408,-6.2912967647
178,-8.45400538177,-5.49380728243
179,-8.44535603129,2.78719708584
180,-7.10324700198,-4.92393381315
181,-10.923744306,7.28704102472
182,-9.09103364608,-5.7972823544
183,-11.0064379949,7.30370311011
184,-8.30499080153,1.54033905616
185,-6.62250558047,-4.22346240151
186,-9.43263107497,3.16363421632
187,-10.409584004,5.06901576553
188,-6.5617161122,-4.02963275248
189,-8.04465555334,-1.5398510559
190,-10.8632886353,6.25880700767
191,-7.74821108431,-5.48148825562
192,-10.5956347815,8.21475026961
193,-8.11206459438,-4.69089282356
194,-8.94605980617,-1.93648988363
195,-11.2709133036,-2.61138906599
196,-11.3442786751,6.83702375492
197,-9.39369262383,-3.28807776204
198,-8.68663700698,-1.74966239069
199,-8.43248885418,-6.23474589125
200,14.4742849748,-0.923146213477
201,9.59575131749,-2.47575852942
202,-15.9118838449,8.8567063796
203,14.7558888636,-10.2156329001
204,-12.0624936168,-0.71866615916
205,25.2927366719,3.33119811014
206,-10.9649993978,11.9014279115
207,12.9298120538,-3.66825712337
208,13.9080520712,-8.50443077739
209,-14.7131446532,-1.38137295403
210,12.9388755241,-5.13148013197
211,13.0473168065,-4.36449399537
212,-15.9292751257,8.88240359379
213,13.0291688091,-4.14968345978
214,17.9194450917,8.4868388347
215,-11.3509899827,2.44681936704
216,12.8658115799,-3.13218692929
217,12.9194849505,-5.054907517
218,-14.855324478,0.0628186761455
219,12.9909051902,-5.08428957669
220,20.0710070845,-1.03114963329
221,17.36656826,-1.52944161951
222,19.9216428013,-0.290105178304
223,-12.4221633939,0.767930371776
224,21.4595864884,0.794928852006
225,-17.0931724235,6.36138627729
226,3.89514264352,-17.0602197375
227,21.6278040306,0.597037203358
228,20.0749096752,0.829883212178
229,21.0626345944,0.387709178613
230,-9.88366871028,-2.41558902829
231,20.3173618279,0.14962198728
232,20.4500953559,0.00974778663232
233,21.4665886203,0.830366571051
234,-12.7151174408,-0.221684451125
235,19.0014496008,-1.19492331467
236,20.6261856699,-0.0010182831939
237,-14.450031743,-1.8857407644
238,19.8195668246,-0.349904554462
239,20.6352991258,-0.426798045971
240,-11.1580729434,-3.54138037175
241,20.2196572186,5.06240442473
242,-13.1076297121,-0.0990191482207
243,-13.4424130819,-1.79048379186
244,17.1850573617,-3.0659063514
245,-9.67814518913,8.7819239657
246,18.4657243791,0.525041160658
247,20.1540540213,3.82757003212
248,-7.51066256475,3.25819305822
249,1.80955996785,-20.2600236749
250,20.5300509661,2.72870574743
251,18.6856477203,3.14990299494
252,18.7800023224,2.49294121916
253,6.3706503352,-22.7156983491
254,23.556896892,1.45360255019
255,20.3389740242,2.48340629363
256,19.468181782,0.582448964489
257,-9.44261436407,10.6307469246
258,19.4365304896,3.47001735187
259,17.5865224312,-2.54787621421
260,13.8881231591,-8.35372508764
261,8.81391003843,-1.76102917173
262,-6.6587047351,1.73873923145
263,18.3164698453,3.89982328985
264,19.72118808,0.937375068337
265,19.11775471,0.100891268003
266,-10.9538021242,-1.46538357894
267,-1.99292892234,-5.40483445623
268,18.185653211,1.94722614159
269,4.58259813263,-17.0739023172
270,18.8998648284,0.616036926748
271,-7.58959692566,3.14095728522
272,18.0653176261,-2.34248524149
273,-12.2777298098,1.08225993811
274,3.14583175257,-20.6814979082
275,-10.3035558073,-5.0890154259
276,19.0466159683,0.781211989431
277,-14.7275391751,-0.122393138938
278,18.5386583413,-0.706484226375
279,-14.6997206686,-2.90929539936
280,21.677162366,1.45453068283
281,2.67533803078,-20.9341462351
282,2.67152377418,-20.8016199349
283,3.40342435504,-20.4968007075
284,-14.2280803418,-2.14039775019
285,-11.9217711325,-0.989207263804
286,17.8879185302,8.45979599481
287,3.91216332855,-9.86593248376
288,-12.5360183527,1.02118695267
289,2.28401685555,-20.6927769799
290,14.8211421187,-10.2559074522
291,22.4979190026,1.57309317162
292,18.2810057567,3.91918191585
293,19.9205180593,3.15521380328
294,19.8526933497,4.40720028321
295,19.7071069416,4.62162371187
296,-11.3070381802,-2.75330112342
297,-15.8591542263,-19.1895025249
298,19.687694497,4.25994602538
299,22.1567127195,2.37359579615
300,6.51808280205,18.8545077966
301,-2.48915892958,12.8524651887
302,-1.61914937972,9.43762836216
303,6.62716123439,18.1733524745
304,-1.94902536279,-5.34934536064
305,-4.66071918349,9.99942335703
306,5.77467465348,18.3005307096
307,1.35022136359,13.1521145331
308,-2.3553805464,10.5562277541
309,0.014515807134,5.60475255487
310,-3.88124499147,9.6795709867
311,5.53661108694,20.211721357
312,8.00872293105,18.4155598199
313,-3.64790155862,10.5610887385
314,4.56065547349,21.0060211966
315,-2.76960302709,8.72508742597
316,0.321579387907,8.39876779075
317,4.65734107154,21.008691054
318,8.01004198509,18.7189114033
319,8.95639361352,18.8114709894
320,-1.71299796192,8.32115003279
321,9.44636665407,19.9392411792
322,17.2154021497,-8.529519382
323,3.4360711091,19.6127728371
324,-7.95376362187,9.04002855984
325,4.69131418305,20.0084219957
326,3.89070831007,18.4824481236
327,3.42357662548,-17.2847169525
328,1.25295781846,11.2022915485
329,3.76229744625,20.9289324203
330,6.74199162405,19.5287292878
331,4.8010493869,20.0204895823
332,3.20242737346,20.6342532249
333,-0.0794098341674,9.43777164122
334,3.52866062088,20.4094572406
335,3.00068279086,21.2024907796
336,-0.451859722534,12.5125551618
337,5.07493272692,20.3558160058
338,-3.91805676098,9.42519733147
339,6.68576208362,19.5510388224
340,-1.21812784628,8.54734194972
341,5.11255647312,20.1825953472
342,7.97496010852,20.4229943904
343,2.51644505142,20.3232708175
344,4.36724553343,14.3329625305
345,0.0201145868886,-8.09241032741
346,5.78731712115,17.4778000691
347,-1.00320127607,9.24511282786
348,0.727268811795,12.0521550904
349,4.74344235428,15.7608263807
350,4.97653521394,-14.0061476793
351,5.14768651843,-0.700145362056
352,-7.29431549278,7.38887928274
353,-1.12618390629,12.6766937136
354,6.14218052386,22.1208538006
355,6.07838698508,22.2900055876
356,6.1147047643,22.592765508
357,-6.75237465229,9.72355876151
358,5.60582115788,22.2619136964
359,6.06601997241,0.703219424282
360,5.85246709452,0.239489242701
361,3.95524491184,17.1418803814
362,6.06534771146,0.693308038742
363,5.09845747534,-0.763330863656
364,6.71358706228,6.34088074265
365,2.3689813349,18.8839075964
366,4.13349950467,20.5716156645
367,3.45112042058,20.6802242624
368,1.36108985561,21.0870857065
369,-0.3001970586,9.92486610269
370,0.0061634061155,5.05850908257
371,1.65179571808,19.4396763587
372,1.65295151809,19.5029091385
373,-5.62259104058,8.2801899985
374,2.29732097217,20.8400558237
375,-3.03350558332,11.1258953408
376,3.08090187161,22.2920028245
377,-3.92962944797,9.52497007454
378,2.04065423389,21.3956279242
379,1.58005777588,20.6520743609
380,2.49274018717,21.0875270024
381,0.574944318158,11.6867973743
382,0.0102991304934,8.1068398538
383,-6.29001176269,7.533104308
384,-1.28067215631,11.0760683176
385,5.01745843087,16.18379504
386,5.13967044734,16.6254156184
387,6.09430558199,1.87879652372
388,2.22355911774,3.25395586427
389,2.60015496873,17.8589761428
390,6.09109845894,1.83518476338
391,0.605834876583,12.8570119948
392,-1.26544346841,13.0352410492
393,6.17678645736,1.27580611733
394,0.252346813541,17.8731524897
395,-7.65079517656,-15.2704236509
396,-20.3885550547,10.1081872494
397,-3.27851522638,9.9491698888
398,10.1506639149,19.3967408966
399,22.5211999411,2.61565961674
400,2.5386150137,-4.77851735611
401,-14.0995576176,-8.56949994782
402,6.10535390959,-6.16080417024
403,-1.16131869296,-12.3239141762
404,-7.17128243169,-9.39745075362
405,1.67429651785,-7.04105500626
406,8.19373196622,-7.08738132276
407,-7.90341118143,-10.232810205
408,-14.4477941694,-5.8198295175
409,-15.8635354234,-8.7552059412
410,2.62640150443,-6.53031017202
411,-13.2070874939,-9.60141808468
412,-14.7048847054,-8.05881191649
413,-14.48885414,-9.37792900539
414,-11.6027614563,-11.1887853234
415,-5.18875557451,-11.1300286872
416,-12.0728220452,4.05810080365
417,-7.96957495432,-10.2983616499
418,6.30520933311,-6.70151540772
419,-10.8540642109,-10.9425264226
420,2.51727005728,-7.01994268878
421,-9.51909619341,-10.0274696697
422,6.8906096178,-6.8412154865
423,-5.74569729106,-9.69197412903
424,-12.8027909105,-9.80895766266
425,-10.1070189665,-10.5120200267
426,11.3674603069,-11.1648190894
427,-10.6416281712,-9.41923779426
428,-10.2154525872,-10.2139292455
429,-13.1287573789,10.477767429
430,7.68935477532,-6.94009697724
431,-10.8677952188,-9.22471715065
432,1.60327780213,-5.46473101097
433,-11.8440203565,-9.62759835895
434,-3.66380118386,-11.1222521115
435,-5.13569868794,-10.3036048009
436,-1.75512635099,-12.7097546738
437,-3.8389988898,-8.82779576498
438,-11.0931591117,-11.3280260046
439,-11.1226010171,-9.22662655057
440,-0.383670580499,-13.3782608347
441,-11.6204479545,-10.5448832018
442,-11.3247549662,-11.1617187257
443,4.0577303972,-5.73043034983
444,-11.2262872911,-8.89494482673
445,-3.13205710552,-12.7528945096
446,-12.2721594532,-9.66899296436
447,-11.8747975499,15.7620989627
448,1.95616597093,-7.31909207074
449,-4.86398365414,-10.6039959255
450,-16.5721582167,-9.60457328184
451,-15.6639787565,-7.95157781133
452,-16.308106184,-7.07720252996
453,-14.406816155,-9.45382241696
454,-5.43191782285,-9.77975665004
455,-14.4387122578,-8.3618256597
456,3.17761375621,-11.4313349265
457,-15.0273180331,-9.5002140541
458,-1.61612717023,-12.7262013262
459,-16.7008739315,-6.70708295983
460,6.16082099431,-5.92228520878
461,3.01001151381,-7.47187623668
462,-16.4788140645,-6.74325664238
463,-14.6556654311,-9.42063796262
464,-8.60946021191,-12.0035599029
465,-16.0365479264,-8.55970361466
466,-19.2544792895,-8.44698938884
467,-12.3766880993,-8.16959962817
468,4.49913405493,-4.67658438838
469,2.3423125217,-6.99056869232
470,-19.3360254164,-8.13122615237
471,-12.3454036911,-8.20429480834
472,5.2836932809,-5.69045155869
473,-17.3963992815,-9.03466053942
474,3.72063603254,-11.030585733
475,-19.1873567262,-8.41814192699
476,-14.2245027273,-6.23679587163
477,-12.9993390426,10.3274523226
478,-19.6707374959,-7.52521592886
479,-2.34964796163,-12.7155756926
480,-13.7090236765,-10.1877337201
481,4.47211346805,-6.02343514834
482,8.69804300071,-6.82285896945
483,-9.49972570983,-10.1901331338
484,5.31114951881,-8.14026181232
485,-17.3288910644,-9.15732051787
486,5.32192778363,-5.7299518378
487,-7.97586962309,20.9121637209
488,-18.8576324344,-8.54462143074
489,-19.0418133834,-8.38730026819
490,1.51793587586,-5.66984696863
491,6.98105291874,-7.11079134876
492,1.53254074501,-16.9580627585
493,-19.6377193343,-7.31885436094
494,-13.589621196,-6.79236650038
495,3.78019929773,-5.06486034285
496,3.13377762549,-6.62794797763
497,6.06556297096,-6.90681371081
498,-16.9455963934,-3.95930739943
499,-11.6467622058,-10.8258937467
500,-3.07303257773,15.4107424245
501,-22.3438900654,3.84713445727
502,-22.0855962254,5.17031844473
503,-21.3410661962,-0.55653748856
504,-23.0331356351,3.6226965339
505,-10.7911426818,10.5956925052
506,-9.13821725069,7.68685759568
507,-1.57707087745,14.855151568
508,-23.8354986404,4.27169770562
509,-22.3594645363,4.21318172041
510,-23.8233531797,5.09564035175
511,2.23624535777,11.6628699058
512,-23.7367699552,4.17168387027
513,-21.5345566983,9.94290964147
514,-21.2043998909,-1.15517727005
515,-22.5249571414,9.40472986689
516,5.18753874707,10.0809977883
517,-22.6887703228,8.86622582761
518,1.84211729328,9.02804242889
519,-22.5400524289,9.36341187969
520,-2.15015446498,14.838916017
521,1.69054751885,7.0487773446
522,-24.6382435459,7.33588076937
523,6.2936280198,6.90647756195
524,0.301595262097,4.04871551765
525,0.980456233028,15.6649546196
526,2.78562260049,9.15348376957
527,-22.9010174355,8.38659887132
528,-5.48573264188,6.40015745015
529,-6.2043011505,12.7693150938
530,-21.815305158,9.53536918076
531,-21.9685681293,9.53078480648
532,-22.8231521403,5.19144185193
533,-3.61353643868,-16.324734896
534,-23.6331350922,7.68244853597
535,-23.0754770322,4.40083406829
536,3.37526213516,8.38480491332
537,1.53726182974,-1.17858144831
538,-0.80686489855,16.5965526178
539,-4.28711650545,7.04853644705
540,1.74864484256,13.0973847242
541,2.06367506442,-1.03007847047
542,-23.6744038086,4.84747755212
543,-2.95922489964,14.1193944563
544,-0.736440350634,3.33762267734
545,-22.7144370285,4.37959396312
546,-21.6011067504,8.06656472632
547,-20.134320021,-0.957759482394
548,1.68068993952,13.2257923698
549,5.1720002691,9.8825734112
550,-21.4880628439,-0.348747868631
551,7.32486519192,-4.41763616771
552,-22.8963213258,6.56109215824
553,5.16295202025,9.73458609905
554,5.7306732656,7.81730913577
555,1.62998101426,15.2931307185
556,14.4798435858,-0.825854070919
557,-2.17821590817,15.8161481419
558,-20.1856585534,-0.958823827201
559,-0.912342577967,17.0601465759
560,5.39609430839,11.4819675277
561,-0.311599237608,16.8119618605
562,5.38375255899,8.39153761841
563,0.233976949447,4.90931077641
564,-2.39061418706,9.73520204125
565,-1.23167896557,17.8153309726
566,-1.81180218317,17.7988028454
567,2.73562338502,9.76945011978
568,-0.877030458845,17.8074229636
569,-21.3086996995,8.41504039724
570,-2.81558636703,-8.0910053121
571,-0.795451151682,17.7086551122
572,-0.782629041575,17.6064766965
573,-0.982114252948,16.4879294117
574,-2.75690253274,14.9026506132
575,5.41891191872,11.5291764207
576,-0.859081760335,17.2091739144
577,-0.855989492578,17.7446848923
578,-23.7076372753,2.73698096525
579,1.67150820565,9.09042742549
580,-22.8778703984,6.38290517327
581,1.84773946987,15.1244411888
582,-23.102490818,3.80354322979
583,-7.39049071477,16.2325429232
584,-23.4725928349,4.87288119735
585,1.44136901203,7.04244519941
586,-23.4822445166,4.07068613079
587,-1.05695681409,15.6117723802
588,3.29107487834,8.8821063352
589,-19.8724219873,-0.920283059451
590,1.92166226997,11.0042664308
591,-23.0800600204,5.4921655744
592,4.68140368835,-3.23645266448
593,3.94605973455,5.80508355118
594,-20.6007560328,9.32172558313
595,0.863391854512,15.5104032093
596,-20.5256874753,9.26183661576
597,-2.50038843017,18.0368596873
598,-23.0362441558,6.80796792142
599,-0.214905576579,15.0195998293
600,-10.4750595508,19.9744854705
601,-6.55023433733,13.3217612982
602,-6.77164790466,18.3732315363
603,-8.66068700205,15.2320334991
604,-8.51632715699,18.5773452188
605,-7.62418151572,15.4161563867
606,-12.5041370646,18.9938393734
607,-11.4357263716,19.2038171114
608,-11.1662280602,20.2401182844
609,-9.53802363466,19.7962888169
610,-12.3708009444,21.7154705922
611,-6.34287159931,16.069540938
612,-6.31373484596,15.1064792267
613,-12.9380370778,18.5393134248
614,-9.33591747514,17.6193741174
615,-9.18749596711,20.1153920825
616,-18.1810832971,21.4971780312
617,-11.7339474793,19.1024668512
618,2.83380403447,3.08622498278
619,-9.30141342264,17.387030285
620,3.12087675067,3.58491398681
621,-20.0165301755,17.0836014819
622,-7.42202665674,19.3958882284
623,-16.1944587312,3.33088395402
624,-5.54959158731,0.759191591825
625,-9.15315684917,20.7027873477
626,-4.75771124505,0.958796229751
627,-8.84687882787,15.5824563109
628,-18.8090632517,18.8803739715
629,-12.5019242696,18.2875155888
630,-8.8749396847,21.0219639082
631,-16.1808384456,3.71715965683
632,-8.81824780529,19.5698407681
633,-8.98567050883,21.3364665464
634,-9.12998912853,11.637697211
635,-9.22076371853,20.9353305341
636,-10.7328712491,17.0217167757
637,-10.2468966248,20.3360488799
638,-6.65525408263,13.7937990471
639,-8.62469300835,19.6053933274
640,-9.42020416244,20.4385050769
641,-11.8556116241,21.516722759
642,3.11638974129,2.17709364248
643,9.31261942555,6.75547695169
644,-7.53054764937,13.6523408483
645,-16.2120679036,2.58566964754
646,2.86781122934,3.30423999731
647,-6.83402815253,18.7264660672
648,-10.9961533975,17.909511554
649,-13.2121675237,21.0973536732
650,-6.7083602472,14.6120373375
651,2.33898738334,2.72175094801
652,-14.1869764971,18.989284934
653,-8.82368061358,21.8819700755
654,-14.1715760613,19.2460586723
655,-14.496421746,19.7398555047
656,-7.45338434558,12.2642535487
657,-13.7885297581,18.8368499717
658,-15.8305790914,2.82628183919
659,-7.09363130645,12.7096168198
660,-14.8423413125,19.9975616554
661,-7.7535110317,15.4206160216
662,-10.2113019606,22.1271880906
663,-10.18817007,22.1363408807
664,-11.385012368,21.66295469
665,-11.9059316959,21.3127897247
666,-13.6223485092,19.9325656741
667,-12.5366121905,21.3267192028
668,-12.3103433861,22.0815911963
669,2.28777129675,2.74032811606
670,-20.2215164158,3.78711807174
671,-12.0218447041,20.9242774644
672,-12.7898422115,17.631716172
673,-7.74004013296,17.9991622332
674,-8.59091599698,16.284538957
675,-8.42154738599,18.1430995835
676,-13.7770958132,19.6027140181
677,-11.2337123606,21.5313326217
678,-5.55913694703,15.1620481863
679,-10.7118603744,16.3786215389
680,-11.0712177896,19.3728543875
681,-9.21409238482,6.75089932449
682,-12.5872248125,20.772815721
683,8.38190645839,7.72034719589
684,-9.02901028569,11.6670078503
685,-15.0539641881,16.8372113393
686,-16.6454272002,4.19339394322
687,-14.1547742514,17.3518866926
688,-6.5054615256,16.3398329535
689,-14.061137757,17.842856687
690,-14.8356379923,17.0875628578
691,-16.2842043078,3.27345158107
692,-7.73513749697,13.975919861
693,-14.8711968556,17.0781958869
694,-7.70131364676,14.5971395766
695,-14.0104599541,17.8335760138
696,-5.63497534927,2.48758471189
697,-12.5249200286,19.8968775539
698,-8.94470836145,17.8284988565
699,-8.99210416543,11.8810668674
700,9.79615492876,-19.7043715047
701,-9.40903252338,-17.1909398649
702,3.26276971154,-14.3550541256
703,0.260470521496,-15.0548584354
704,7.95537540199,-13.1263364372
705,-8.81197886204,-18.1240158319
706,-9.01330671565,-17.7839117727
707,6.24909645834,-14.6979709652
708,11.4132456526,-16.4090531907
709,0.415614268275,-15.7614409711
710,10.8491741908,-14.5760587007
711,9.43510632506,-17.9193299163
712,10.7699106638,-20.4719512213
713,-5.49664512497,-13.4009842148
714,-9.23661741917,-17.3973525046
715,-3.74427640995,-12.9836548232
716,8.60555948533,-5.22646621704
717,-4.60575459332,-3.18627717365
718,11.195189068,-16.4463845836
719,11.4350342856,-16.2990664799
720,7.19587697772,-10.8774706484
721,-12.8478074426,7.4678933267
722,7.34711212925,-12.304137713
723,9.79258002132,-17.2907716256
724,8.32629625775,-20.0329358089
725,8.79186580298,-17.0609203338
726,-0.688816812556,-15.7354448012
727,8.99941598457,-17.2355828487
728,5.74458580959,-14.6215305369
729,9.32213706543,-18.4642806453
730,9.0377317349,-20.2614127344
731,7.84431823107,-19.0703220911
732,3.18242100697,-15.1456270116
733,9.25934088357,-18.4420115743
734,-2.33862134226,-8.09827690756
735,9.01604285353,-17.3476644783
736,7.86989627412,-19.1975813312
737,-8.89172647892,5.00629527533
738,9.19615768403,-15.3081273979
739,10.0845217806,-18.338325338
740,1.25787077046,-13.4227153495
741,8.46109502571,-18.9409332898
742,9.16728729888,-22.3371357819
743,0.779205696639,-15.5148724912
744,10.0326612401,-12.9233415537
745,-2.57230150784,-8.15797179135
746,6.44168406348,-10.2405865919
747,11.4123200945,-21.9173845255
748,9.08815412322,-5.58930863348
749,1.58874238888,-15.908710538
750,11.5612380635,-21.9839752646
751,-9.13329429958,-14.3422701734
752,10.0801056082,-17.5676006657
753,-8.8036175629,-13.7441596652
754,4.07240797015,-17.1174438533
755,10.8033043974,-18.8604979235
756,7.41206926045,-15.5983384633
757,-5.53383103345,-13.7474066383
758,7.81307323559,-12.7348050829
759,8.65425306575,-22.0507022868
760,6.9877992747,-22.4560481582
761,8.17678664839,-21.9673289709
762,6.50466257444,-10.3397685687
763,-7.25544493453,-6.87380473047
764,8.39538615583,-21.8861531367
765,7.42029419443,-16.649098793
766,10.2778064387,-13.6591625554
767,-4.5774105916,-14.1270611768
768,-0.190156350151,-16.0804140697
769,9.04085845678,-11.7129825357
770,-7.5369699144,-0.0367087311395
771,8.75508741918,-22.0516928083
772,2.03274191346,-15.4441562761
773,9.9944362286,-21.257381845
774,7.28341484583,-11.4276073541
775,11.4748997978,-16.0037974144
776,9.21691784509,-20.6476590595
777,7.35174241452,-12.5642364409
778,-5.19676118222,-13.9950818311
779,3.69708381005,-15.2045062695
780,2.32871713932,-13.1377766314
781,9.23262923486,-21.4669614138
782,8.17184557962,-17.2180855238
783,3.74192605133,-13.7175268581
784,7.58566786079,-21.1891211274
785,5.80761019704,-14.5750175668
786,7.76740882301,-21.3825761407
787,8.37677378068,-17.6192736002
788,7.01754635455,-10.6964561371
789,2.62686529579,-12.930055982
790,8.10785286845,-20.5278971482
791,8.73272079225,-20.1769697411
792,6.53306853757,-14.8413352878
793,8.51999681793,-19.9159568757
794,10.0662351971,-14.6074501102
795,-6.81962509451,1.48952708936
796,-0.494650620531,-15.3753513438
797,2.34695649235,-15.1334606406
798,6.89990693938,-12.7692379461
799,8.95182749699,-11.6705334931
800,-18.7489048041,-15.6820583339
801,-19.3210235578,-14.1138478684
802,-14.2621621252,-16.8358479611
803,-1.92506510429,-2.29202459164
804,-15.4834997383,-18.343625902
805,-16.0376908549,-14.369420157
806,-15.5268047788,-17.8055672433
807,-15.6009967428,-17.4517869637
808,-14.1729320848,-16.8007024124
809,-4.86127833157,-3.37363615661
810,-4.31752673765,5.10196118334
811,-15.054933178,-14.9477055238
812,-5.88705023959,4.80353258003
813,0.0922519734232,-3.83504046811
814,-18.0238236305,-14.4338649962
815,-20.0468682935,-15.6883825839
816,-16.5635939147,-14.779621517
817,-13.4411627639,5.6560722196
818,-16.6237053467,-15.2621053973
819,-16.2808910972,-15.9618321428
820,-17.2881745284,-14.0706267078
821,-6.35840367707,-1.08379685537
822,-2.13947569723,0.808299501305
823,-0.180503366467,1.05963118289
824,-17.6426367036,-13.8972186155
825,-2.61514941894,-1.78796459535
826,2.92465759004,11.3245066134
827,-13.6311671141,5.5893416792
828,1.69448163683,6.61239200023
829,-18.0879591167,-15.5109841222
